"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 07:39:37 GMT 2022","Tue Nov 15 07:39:37 GMT 2022","860","tests","test_luma_automation","","","","test_go_to_tees_page",""
